RUN,TEST,TP,ALPHAC,BETA,PSI,QC,RE_MAC,TEMPTS,CLWA,CDWA,CYWA,CMWA15,CMWA20,CMWA25,CMWA33,CMWA40,CNWA15,CNWA20,CNWA25,CNWA33,CNWA40,CRWA15,CRWA20,CRWA25,CRWA33,CRWA40,CLSA,CDSA,CYSA,CMSA15,CMSA20,CMSA25,CMSA33,CMSA40,CNSA15,CNSA20,CNSA25,CNSA33,CNSA40,CRSA15,CRSA20,CRSA25,CRSA33,CRSA40,CLBA,CDBA,CYBA,CMBA15,CMBA20,CMBA25,CMBA33,CMBA40,CNBA15,CNBA20,CNBA25,CNBA33,CNBA40,CRBA15,CRBA20,CRBA25,CRBA33,CRBA40,CMWA30,CMWA35,CNWA30,CNWA35,CRWA30,CRWA35,CMSA30,CMSA35,CNSA30,CNSA35,CRSA30,CRSA35,CMBA30,CMBA35,CNBA30,CNBA35,CRBA30,CRBA35,LOD
2,2295,13,0.057,0.01,-0.01,40.224,2412460,82.569,0.12546,0.0217,-0.00499,-0.0488,-0.04253,-0.03625,-0.02622,-0.01743,0.00047,0.00036,0.00024,0.00005,-0.00011,0.00007,0.00007,0.00007,0.00007,0.00007,0.12546,0.0217,-0.005,-0.0488,-0.04253,-0.03625,-0.02622,-0.01743,0.00047,0.00036,0.00024,0.00005,-0.00011,0.00007,0.00007,0.00007,0.00007,0.00007,0.12546,0.02168,-0.005,-0.0488,-0.04253,-0.03625,-0.02622,-0.01743,0.00047,0.00036,0.00024,0.00005,-0.00011,0.00007,0.00007,0.00007,0.00007,0.00007,-0.02998,-0.02371,0.00012,0.00001,0.00007,0.00007,-0.02998,-0.02371,0.00012,0.00001,0.00007,0.00007,-0.02998,-0.02371,0.00012,0.00001,0.00007,0.00007,5.7823
2,2295,14,1.085,0.01,-0.01,40.183,2410944,82.616,0.1663,0.02368,-0.00522,-0.05792,-0.04958,-0.04125,-0.02792,-0.01624,0.0005,0.00038,0.00025,0.00006,-0.00011,0.00014,0.00014,0.00013,0.00013,0.00013,0.1663,0.02368,-0.00522,-0.05792,-0.04958,-0.04125,-0.02792,-0.01624,0.0005,0.00038,0.00025,0.00006,-0.00011,0.00014,0.00014,0.00014,0.00013,0.00013,0.16669,0.02074,-0.00522,-0.05792,-0.04958,-0.04125,-0.02792,-0.01624,0.0005,0.00038,0.00026,0.00006,-0.00011,0.00013,0.00013,0.00013,0.00013,0.00013,-0.03291,-0.02458,0.00013,0.00001,0.00013,0.00013,-0.03291,-0.02458,0.00013,0.00001,0.00014,0.00013,-0.03291,-0.02458,0.00014,0.00001,0.00013,0.00013,7.0224
2,2295,15,2.105,0.01,-0.01,40.151,2409685,82.672,0.20771,0.0264,-0.00524,-0.06698,-0.05655,-0.04612,-0.02945,-0.01485,0.00055,0.00043,0.0003,0.00011,-0.00006,-0.00002,-0.00002,-0.00003,-0.00003,-0.00004,0.20771,0.0264,-0.00525,-0.06698,-0.05655,-0.04612,-0.02945,-0.01485,0.00055,0.00043,0.0003,0.00011,-0.00006,-0.00002,-0.00002,-0.00002,-0.00003,-0.00004,0.20851,0.0191,-0.00525,-0.06698,-0.05655,-0.04612,-0.02945,-0.01485,0.00055,0.00042,0.0003,0.00011,-0.00006,-0.00003,-0.00003,-0.00003,-0.00003,-0.00003,-0.0357,-0.02528,0.00018,0.00006,-0.00003,-0.00003,-0.0357,-0.02528,0.00018,0.00006,-0.00003,-0.00003,-0.0357,-0.02528,0.00018,0.00006,-0.00003,-0.00003,7.8662
2,2295,16,3.129,0.01,-0.01,40.108,2408156,82.71,0.2493,0.03006,-0.0053,-0.07683,-0.06431,-0.05178,-0.03175,-0.0142,0.00059,0.00046,0.00034,0.00014,-0.00003,-0.00005,-0.00006,-0.00006,-0.00007,-0.00008,0.2493,0.03006,-0.00531,-0.07683,-0.06431,-0.05178,-0.03175,-0.0142,0.00059,0.00046,0.00034,0.00014,-0.00003,-0.00005,-0.00005,-0.00006,-0.00007,-0.00008,0.25053,0.01693,-0.00531,-0.07683,-0.06431,-0.05178,-0.03175,-0.0142,0.00059,0.00046,0.00034,0.00014,-0.00003,-0.00008,-0.00008,-0.00008,-0.00008,-0.00008,-0.03926,-0.02673,0.00022,0.00009,-0.00007,-0.00007,-0.03926,-0.02673,0.00022,0.00009,-0.00006,-0.00007,-0.03926,-0.02673,0.00021,0.00009,-0.00008,-0.00008,8.2932
2,2295,17,4.091,0.01,-0.01,40.206,2410825,82.761,0.2916,0.03496,-0.00561,-0.08691,-0.07224,-0.05757,-0.03412,-0.01358,0.00067,0.00054,0.00041,0.0002,0.00001,-0.00003,-0.00004,-0.00004,-0.00006,-0.00007,0.2916,0.03496,-0.00562,-0.08691,-0.07224,-0.05757,-0.03412,-0.01358,0.00067,0.00054,0.00041,0.0002,0.00001,-0.00002,-0.00003,-0.00004,-0.00005,-0.00007,0.29332,0.0148,-0.00562,-0.08691,-0.07224,-0.05757,-0.03412,-0.01358,0.00066,0.00053,0.0004,0.00019,0.00001,-0.00007,-0.00007,-0.00007,-0.00007,-0.00007,-0.04291,-0.02825,0.00028,0.00015,-0.00005,-0.00006,-0.04291,-0.02825,0.00028,0.00015,-0.00005,-0.00006,-0.04291,-0.02825,0.00027,0.00014,-0.00007,-0.00007,8.3409
2,2295,18,5.201,0.01,-0.01,40.33,2414257,82.809,0.33854,0.04242,-0.0104,-0.09795,-0.08091,-0.06386,-0.0366,-0.01273,0.00064,0.0004,0.00016,-0.00023,-0.00056,-0.00019,-0.00021,-0.00023,-0.00026,-0.00029,0.33854,0.04242,-0.01041,-0.09795,-0.08091,-0.06386,-0.0366,-0.01273,0.00064,0.0004,0.00016,-0.00023,-0.00056,-0.00018,-0.0002,-0.00022,-0.00026,-0.00029,0.34096,0.01256,-0.01041,-0.09795,-0.08091,-0.06386,-0.0366,-0.01273,0.00063,0.00038,0.00014,-0.00025,-0.00059,-0.00024,-0.00024,-0.00024,-0.00024,-0.00024,-0.04682,-0.02978,-0.00008,-0.00032,-0.00025,-0.00027,-0.04682,-0.02978,-0.00008,-0.00032,-0.00024,-0.00026,-0.04682,-0.02978,-0.0001,-0.00034,-0.00024,-0.00024,7.9807
2,2295,19,6.156,0.01,-0.01,40.189,2409764,82.86,0.37919,0.05008,-0.01029,-0.10696,-0.08785,-0.06874,-0.03817,-0.0114,0.00068,0.00044,0.0002,-0.00018,-0.00052,-0.00028,-0.0003,-0.00033,-0.00037,-0.0004,0.37919,0.05008,-0.0103,-0.10696,-0.08785,-0.06874,-0.03817,-0.0114,0.00068,0.00044,0.0002,-0.00018,-0.00052,-0.00027,-0.0003,-0.00032,-0.00036,-0.0004,0.38234,0.01041,-0.0103,-0.10696,-0.08785,-0.06874,-0.03817,-0.0114,0.00065,0.00041,0.00017,-0.00022,-0.00055,-0.00034,-0.00034,-0.00034,-0.00034,-0.00034,-0.04963,-0.03052,-0.00004,-0.00028,-0.00035,-0.00037,-0.04963,-0.03052,-0.00004,-0.00028,-0.00035,-0.00037,-0.04963,-0.03052,-0.00007,-0.00031,-0.00034,-0.00034,7.5717
2,2295,20,7.247,0.01,-0.01,40.282,2412257,82.908,0.42457,0.06165,-0.01033,-0.11499,-0.09355,-0.07211,-0.03782,-0.0078,0.00087,0.00063,0.00039,0.00001,-0.00033,0.00006,0.00003,0,-0.00004,-0.00008,0.42457,0.06164,-0.01034,-0.11499,-0.09355,-0.07211,-0.03782,-0.0078,0.00087,0.00063,0.00039,0.00001,-0.00033,0.00007,0.00004,0.00001,-0.00004,-0.00008,0.42893,0.00922,-0.01034,-0.11499,-0.09355,-0.07211,-0.03782,-0.0078,0.00087,0.00063,0.00039,0,-0.00033,-0.00004,-0.00004,-0.00004,-0.00004,-0.00004,-0.05068,-0.02924,0.00015,-0.00009,-0.00003,-0.00005,-0.05068,-0.02924,0.00015,-0.00009,-0.00002,-0.00005,-0.05068,-0.02924,0.00015,-0.00009,-0.00004,-0.00004,6.8873
2,2295,21,8.254,0.01,-0.01,40.222,2410244,82.947,0.47104,0.07622,-0.00911,-0.12318,-0.09934,-0.0755,-0.03737,-0.00398,0.00088,0.00067,0.00046,0.00012,-0.00017,-0.00051,-0.00054,-0.00056,-0.00061,-0.00065,0.47104,0.07622,-0.00912,-0.12318,-0.09934,-0.0755,-0.03737,-0.00398,0.00088,0.00067,0.00046,0.00012,-0.00017,-0.0005,-0.00053,-0.00056,-0.00061,-0.00065,0.47707,0.00983,-0.00912,-0.12318,-0.09934,-0.0755,-0.03737,-0.00398,0.0008,0.00059,0.00037,0.00003,-0.00026,-0.00062,-0.00062,-0.00062,-0.00062,-0.00062,-0.05166,-0.02782,0.00025,0.00004,-0.00059,-0.00062,-0.05166,-0.02782,0.00025,0.00004,-0.00059,-0.00062,-0.05166,-0.02782,0.00016,-0.00005,-0.00062,-0.00062,6.1803
2,2295,22,9.236,0.01,-0.01,40.079,2405688,82.993,0.51206,0.09075,-0.00981,-0.12808,-0.1021,-0.07611,-0.03456,0.00183,0.00111,0.00089,0.00066,0.0003,-0.00002,-0.0004,-0.00044,-0.00047,-0.00052,-0.00057,0.51206,0.09075,-0.00982,-0.12808,-0.1021,-0.07611,-0.03456,0.00183,0.00111,0.00089,0.00066,0.0003,-0.00002,-0.00039,-0.00043,-0.00046,-0.00052,-0.00057,0.51995,0.00981,-0.00982,-0.12808,-0.1021,-0.07611,-0.03456,0.00183,0.00104,0.00081,0.00058,0.00021,-0.00011,-0.00056,-0.00056,-0.00056,-0.00056,-0.00056,-0.05014,-0.02416,0.00043,0.00021,-0.0005,-0.00054,-0.05014,-0.02416,0.00043,0.00021,-0.0005,-0.00053,-0.05014,-0.02416,0.00035,0.00012,-0.00056,-0.00056,5.6424
2,2295,23,10.367,0.01,-0.01,40.159,2407867,83.032,0.55851,0.11025,-0.00908,-0.13006,-0.10163,-0.07319,-0.02771,0.01212,0.00094,0.00073,0.00052,0.00019,-0.0001,0.00035,0.00032,0.00028,0.00023,0.00018,0.55851,0.11025,-0.0091,-0.13006,-0.10163,-0.07319,-0.02771,0.01212,0.00094,0.00073,0.00052,0.00019,-0.0001,0.00036,0.00033,0.00029,0.00023,0.00018,0.56919,0.01086,-0.0091,-0.13006,-0.10163,-0.07319,-0.02771,0.01212,0.00099,0.00078,0.00057,0.00023,-0.00007,0.00019,0.00019,0.00019,0.00019,0.00019,-0.04476,-0.01632,0.00031,0.00011,0.00025,0.00021,-0.04476,-0.01632,0.00031,0.00011,0.00025,0.00022,-0.04476,-0.01632,0.00035,0.00014,0.00019,0.00019,5.066
2,2295,24,11.263,0.01,-0.01,40.163,2407738,83.076,0.5952,0.12692,-0.00744,-0.13018,-0.09979,-0.06939,-0.02078,0.02179,0.00089,0.00072,0.00055,0.00027,0.00004,-0.00011,-0.00014,-0.00017,-0.00022,-0.00026,0.5952,0.12692,-0.00746,-0.13018,-0.09979,-0.06939,-0.02078,0.02179,0.00089,0.00072,0.00055,0.00027,0.00004,-0.00009,-0.00013,-0.00016,-0.00021,-0.00026,0.60847,0.01157,-0.00746,-0.13018,-0.09979,-0.06939,-0.02078,0.02179,0.00085,0.00068,0.00051,0.00023,-0.00001,-0.00026,-0.00026,-0.00026,-0.00026,-0.00026,-0.039,-0.00861,0.00038,0.00021,-0.0002,-0.00023,-0.039,-0.00861,0.00038,0.00021,-0.00019,-0.00023,-0.039,-0.00861,0.00033,0.00016,-0.00026,-0.00026,4.6896
2,2295,25,12.315,0.01,-0.01,40.167,2407658,83.112,0.63936,0.14736,-0.00483,-0.13406,-0.10129,-0.06852,-0.01612,0.02977,0.00086,0.00075,0.00064,0.00046,0.0003,-0.00008,-0.0001,-0.00013,-0.00016,-0.00019,0.63936,0.14735,-0.00486,-0.13406,-0.10129,-0.06852,-0.01612,0.02977,0.00086,0.00075,0.00064,0.00046,0.0003,-0.00007,-0.0001,-0.00012,-0.00016,-0.00019,0.65602,0.01149,-0.00486,-0.13406,-0.10129,-0.06852,-0.01612,0.02977,0.00082,0.00071,0.0006,0.00042,0.00026,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.03577,-0.003,0.00053,0.00042,-0.00015,-0.00017,-0.03577,-0.003,0.00053,0.00042,-0.00014,-0.00017,-0.03577,-0.003,0.00049,0.00037,-0.00025,-0.00025,4.3389
2,2295,26,13.37,0.01,-0.01,40.614,2420782,83.154,0.68473,0.1692,-0.00392,-0.13996,-0.10475,-0.06952,-0.0132,0.03612,0.00094,0.00085,0.00076,0.00062,0.00049,-0.00035,-0.00037,-0.00038,-0.00041,-0.00044,0.68473,0.1692,-0.00395,-0.13996,-0.10475,-0.06952,-0.0132,0.03612,0.00094,0.00085,0.00076,0.00062,0.00049,-0.00034,-0.00036,-0.00038,-0.00041,-0.00044,0.70524,0.01077,-0.00395,-0.13996,-0.10475,-0.06952,-0.0132,0.03612,0.00084,0.00075,0.00066,0.00051,0.00038,-0.00054,-0.00054,-0.00054,-0.00054,-0.00054,-0.03431,0.0009,0.00067,0.00058,-0.0004,-0.00042,-0.03431,0.0009,0.00067,0.00058,-0.0004,-0.00042,-0.03431,0.0009,0.00057,0.00047,-0.00054,-0.00054,4.0469
2,2295,27,14.415,0.01,-0.01,40.619,2420616,83.209,0.73424,0.19396,-0.00506,-0.14776,-0.10985,-0.07193,-0.0113,0.04179,0.00138,0.00126,0.00115,0.00096,0.0008,-0.00036,-0.00038,-0.00041,-0.00045,-0.00048,0.73424,0.19396,-0.00509,-0.14776,-0.10985,-0.07193,-0.0113,0.04179,0.00138,0.00126,0.00115,0.00096,0.0008,-0.00034,-0.00037,-0.0004,-0.00045,-0.00049,0.75936,0.01028,-0.00509,-0.14776,-0.10985,-0.07193,-0.0113,0.04179,0.00125,0.00113,0.00102,0.00083,0.00066,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.03403,0.00387,0.00103,0.00092,-0.00043,-0.00046,-0.03404,0.00387,0.00103,0.00092,-0.00043,-0.00046,-0.03404,0.00387,0.0009,0.00078,-0.00067,-0.00067,3.7855
2,2295,28,15.461,0.01,-0.01,40.826,2426546,83.252,0.77605,0.21775,-0.00462,-0.15179,-0.11156,-0.07132,-0.00698,0.04936,0.00129,0.00119,0.00108,0.00092,0.00077,0.00025,0.00023,0.0002,0.00016,0.00013,0.77605,0.21775,-0.00466,-0.15179,-0.11156,-0.07132,-0.00698,0.04936,0.00129,0.00119,0.00108,0.00092,0.00077,0.00027,0.00024,0.00021,0.00016,0.00012,0.80598,0.00886,-0.00466,-0.15179,-0.11156,-0.07132,-0.00698,0.04936,0.00132,0.00121,0.0011,0.00093,0.00078,-0.00008,-0.00008,-0.00008,-0.00008,-0.00008,-0.03111,0.00912,0.00098,0.00088,0.00018,0.00015,-0.0311,0.00912,0.00098,0.00088,0.00018,0.00015,-0.0311,0.00912,0.00099,0.00088,-0.00008,-0.00008,3.5639
2,2295,29,16.444,0.01,-0.01,40.766,2424519,83.296,0.80335,0.238,-0.0027,-0.14847,-0.10666,-0.06484,0.00203,0.06059,0.00123,0.00117,0.0011,0.00101,0.00092,0.00099,0.00098,0.00096,0.00094,0.00092,0.80335,0.238,-0.00274,-0.14847,-0.10666,-0.06484,0.00203,0.06059,0.00123,0.00117,0.0011,0.00101,0.00092,0.001,0.00099,0.00097,0.00094,0.00092,0.83784,0.00719,-0.00274,-0.14847,-0.10666,-0.06484,0.00203,0.06059,0.00146,0.00139,0.00133,0.00123,0.00114,0.00063,0.00063,0.00063,0.00063,0.00063,-0.02304,0.01877,0.00104,0.00098,0.00095,0.00093,-0.02304,0.01877,0.00104,0.00098,0.00095,0.00093,-0.02304,0.01877,0.00126,0.0012,0.00063,0.00063,3.3754
2,2295,30,17.401,0.01,-0.01,41.113,2434437,83.361,0.821,0.25629,-0.00069,-0.14203,-0.09911,-0.05619,0.01245,0.07255,0.00105,0.00103,0.00102,0.00099,0.00097,0.00191,0.00191,0.00191,0.0019,0.0019,0.821,0.25629,-0.00074,-0.14202,-0.09911,-0.05619,0.01245,0.07255,0.00105,0.00103,0.00102,0.00099,0.00097,0.00192,0.00192,0.00191,0.0019,0.0019,0.86005,0.00568,-0.00074,-0.14202,-0.09911,-0.05619,0.01245,0.07255,0.00156,0.00155,0.00153,0.0015,0.00148,0.00153,0.00153,0.00153,0.00153,0.00153,-0.01329,0.02963,0.001,0.00098,0.0019,0.0019,-0.01329,0.02963,0.001,0.00098,0.00191,0.0019,-0.01329,0.02963,0.00151,0.0015,0.00153,0.00153,3.2034
2,2295,31,18.444,0.01,-0.01,40.997,2430643,83.422,0.83125,0.27414,0.00079,-0.13263,-0.08897,-0.04529,0.02455,0.08571,0.00159,0.00161,0.00162,0.00165,0.00167,0.00224,0.00225,0.00226,0.00228,0.00229,0.83125,0.27414,0.00074,-0.13263,-0.08896,-0.04529,0.02455,0.08571,0.00159,0.00161,0.00162,0.00165,0.00167,0.00226,0.00226,0.00227,0.00227,0.00228,0.87528,0.00392,0.00074,-0.13263,-0.08896,-0.04529,0.02455,0.08571,0.00221,0.00223,0.00224,0.00227,0.00229,0.00165,0.00165,0.00165,0.00165,0.00165,-0.00163,0.04204,0.00164,0.00166,0.00227,0.00228,-0.00163,0.04204,0.00164,0.00166,0.00227,0.00228,-0.00163,0.04204,0.00226,0.00228,0.00165,0.00165,3.0323
2,2295,32,19.488,0.01,-0.01,40.9,2427501,83.47,0.80414,0.28746,-0.00743,-0.12065,-0.07805,-0.03544,0.03269,0.09236,-0.00456,-0.00472,-0.00488,-0.00515,-0.00538,0.01143,0.01138,0.01132,0.01124,0.01116,0.80414,0.28746,-0.00748,-0.12065,-0.07805,-0.03544,0.0327,0.09236,-0.00456,-0.00472,-0.00488,-0.00515,-0.00538,0.01144,0.01138,0.01132,0.01123,0.01115,0.85393,0.00919,-0.00748,-0.12065,-0.07805,-0.03544,0.0327,0.09236,-0.00057,-0.00075,-0.00092,-0.0012,-0.00144,0.0123,0.0123,0.0123,0.0123,0.0123,0.00715,0.04975,-0.00505,-0.00521,0.01127,0.01121,0.00715,0.04975,-0.00505,-0.00521,0.01127,0.01121,0.00715,0.04975,-0.00109,-0.00127,0.0123,0.0123,2.7974
